X Y Theta DesX DesY DesTheta 
0.0 0.0 0.327694471803 0.0 0.0 0.785398163397
0.0 0.0 0.366875332562 0.0 0.0 0.785398163397
0.0 0.0 0.402494296888 0.0 0.0 0.785398163397
0.0 0.0 0.434551364782 0.0 0.0 0.785398163397
0.0 0.0 0.46482748446 0.0 0.0 0.785398163397
0.0 0.0 0.491541707705 0.0 0.0 0.785398163397
0.0 0.0 0.516474982733 0.0 0.0 0.785398163397
0.0 0.0 0.539627309545 0.0 0.0 0.785398163397
0.0 0.0 0.560998688141 0.0 0.0 0.785398163397
0.0 0.0 0.578808170304 0.0 0.0 0.785398163397
0.0 0.0 0.596617652467 0.0 0.0 0.785398163397
0.0 0.0 0.612646186414 0.0 0.0 0.785398163397
0.0 0.0 0.626893772145 0.0 0.0 0.785398163397
0.0 0.0 0.639360409659 0.0 0.0 0.785398163397
0.0 0.0 0.651827047173 0.0 0.0 0.785398163397
0.0 0.0 0.662512736471 0.0 0.0 0.785398163397
0.0 0.0 0.673198425769 0.0 0.0 0.785398163397
0.0 0.0 0.682103166851 0.0 0.0 0.785398163397
0.0 0.0 0.691007907932 0.0 0.0 0.785398163397
0.0 0.0 0.698131700798 0.0 0.0 0.785398163397
0.0 0.0 0.705255493663 0.0 0.0 0.785398163397
0.0 0.0 0.710598338312 0.0 0.0 0.785398163397
0.0 0.0 0.715941182961 0.0 0.0 0.785398163397
0.0 0.0 0.72128402761 0.0 0.0 0.785398163397
0.0 0.0 0.726626872259 0.0 0.0 0.785398163397
0.0 0.0 0.730188768692 0.0 0.0 0.785398163397
0.0 0.0 0.733750665124 0.0 0.0 0.785398163397
0.0 0.0 0.737312561557 0.0 0.0 0.785398163397
0.0 0.0 0.740874457989 0.0 0.0 0.785398163397
0.0 0.0 0.744436354422 0.0 0.0 0.785398163397
0.0 0.0 0.747998250855 0.0 0.0 0.785398163397
0.0 0.0 0.749779199071 0.0 0.0 0.785398163397
0.0 0.0 0.751560147287 0.0 0.0 0.785398163397
0.0 0.0 0.753341095504 0.0 0.0 0.785398163397
0.0 0.0 0.75512204372 0.0 0.0 0.785398163397
0.0 0.0 0.756902991936 0.0 0.0 0.785398163397
0.0 0.0 0.758683940153 0.0 0.0 0.785398163397
0.0 0.0 0.760464888369 0.0 0.0 0.785398163397
0.0 0.0 0.762245836585 0.0 0.0 0.785398163397
0.0 0.0 0.764026784802 0.0 0.0 0.785398163397
0.0 0.0 0.765807733018 0.0 0.0 0.785398163397
0.0 0.0 0.767588681234 0.0 0.0 0.785398163397
0.0 0.0 0.769369629451 0.0 0.0 0.785398163397
0.0 0.0 0.771150577667 0.0 0.0 0.785398163397
0.0 0.0 0.772931525883 0.0 0.0 0.785398163397
0.0 0.0 0.7747124741 0.0 0.0 0.785398163397
0.0 0.0 0.776493422316 0.0 0.0 0.785398163397
0.0 0.0 0.778274370532 0.0 0.0 0.785398163397
0.0 0.0 0.780055318748 0.0 0.0 0.785398163397
0.0 0.0 0.781836266965 0.0 0.0 0.785398163397
0.0 0.0 0.0 0.0 0.0 1.0471975512
0.0 0.0 0.0872664625997 0.0 0.0 1.0471975512
0.0 0.0 0.170971028767 0.0 0.0 1.0471975512
0.0 0.0 0.245770853852 0.0 0.0 1.0471975512
0.0 0.0 0.315227834289 0.0 0.0 1.0471975512
0.0 0.0 0.37756102186 0.0 0.0 1.0471975512
0.0 0.0 0.434551364782 0.0 0.0 1.0471975512
0.0 0.0 0.487979811272 0.0 0.0 1.0471975512
0.0 0.0 0.536065413113 0.0 0.0 1.0471975512
0.0 0.0 0.580589118521 0.0 0.0 1.0471975512
0.0 0.0 0.61976997928 0.0 0.0 1.0471975512
0.0 0.0 0.655388943606 0.0 0.0 1.0471975512
0.0 0.0 0.689226959716 0.0 0.0 1.0471975512
0.0 0.0 0.719503079394 0.0 0.0 1.0471975512
0.0 0.0 0.747998250855 0.0 0.0 1.0471975512
0.0 0.0 0.772931525883 0.0 0.0 1.0471975512
0.0 0.0 0.796083852695 0.0 0.0 1.0471975512
0.0 0.0 0.817455231291 0.0 0.0 1.0471975512
0.0 0.0 0.837045661671 0.0 0.0 1.0471975512
0.0 0.0 0.854855143834 0.0 0.0 1.0471975512
0.0 0.0 0.870883677781 0.0 0.0 1.0471975512
0.0 0.0 0.885131263511 0.0 0.0 1.0471975512
0.0 0.0 0.897597901026 0.0 0.0 1.0471975512
0.0 0.0 0.91006453854 0.0 0.0 1.0471975512
0.0 0.0 0.920750227838 0.0 0.0 1.0471975512
0.0 0.0 0.931435917136 0.0 0.0 1.0471975512
0.0 0.0 0.940340658217 0.0 0.0 1.0471975512
0.0 0.0 0.949245399299 0.0 0.0 1.0471975512
0.0 0.0 0.956369192164 0.0 0.0 1.0471975512
0.0 0.0 0.96349298503 0.0 0.0 1.0471975512
0.0 0.0 0.970616777895 0.0 0.0 1.0471975512
0.0 0.0 0.975959622544 0.0 0.0 1.0471975512
0.0 0.0 0.981302467193 0.0 0.0 1.0471975512
0.0 0.0 0.986645311842 0.0 0.0 1.0471975512
0.0 0.0 0.990207208274 0.0 0.0 1.0471975512
0.0 0.0 0.993769104707 0.0 0.0 1.0471975512
0.0 0.0 0.99733100114 0.0 0.0 1.0471975512
0.0 0.0 1.00089289757 0.0 0.0 1.0471975512
0.0 0.0 1.004454794 0.0 0.0 1.0471975512
0.0 0.0 1.00801669044 0.0 0.0 1.0471975512
0.0 0.0 1.00979763865 0.0 0.0 1.0471975512
0.0 0.0 1.01157858687 0.0 0.0 1.0471975512
0.0 0.0 1.01335953509 0.0 0.0 1.0471975512
0.0 0.0 1.0151404833 0.0 0.0 1.0471975512
0.0 0.0 1.01692143152 0.0 0.0 1.0471975512
0.0 0.0 1.01870237974 0.0 0.0 1.0471975512
0.0 0.0 1.02048332795 0.0 0.0 1.0471975512
0.0 0.0 1.02226427617 0.0 0.0 1.0471975512
0.0 0.0 1.02404522438 0.0 0.0 1.0471975512
0.0 0.0 1.0258261726 0.0 0.0 1.0471975512
0.0 0.0 1.02760712082 0.0 0.0 1.0471975512
0.0 0.0 1.02938806903 0.0 0.0 1.0471975512
0.0 0.0 1.03116901725 0.0 0.0 1.0471975512
0.0 0.0 1.03294996547 0.0 0.0 1.0471975512
0.0 0.0 1.03473091368 0.0 0.0 1.0471975512
0.0 0.0 1.0365118619 0.0 0.0 1.0471975512
0.0 0.0 1.03829281011 0.0 0.0 1.0471975512
0.0 0.0 1.04007375833 0.0 0.0 1.0471975512
0.0 0.0 1.04185470655 0.0 0.0 1.0471975512
0.0 0.0 1.04363565476 0.0 0.0 1.0471975512
0.0 0.0 0.0 0.0 0.0 1.308996939
0.0 0.0 0.0872664625997 0.0 0.0 1.308996939
0.0 0.0 0.174532925199 0.0 0.0 1.308996939
0.0 0.0 0.261799387799 0.0 0.0 1.308996939
0.0 0.0 0.349065850399 0.0 0.0 1.308996939
0.0 0.0 0.432770416566 0.0 0.0 1.308996939
0.0 0.0 0.507570241651 0.0 0.0 1.308996939
0.0 0.0 0.577027222088 0.0 0.0 1.308996939
0.0 0.0 0.639360409659 0.0 0.0 1.308996939
0.0 0.0 0.696350752581 0.0 0.0 1.308996939
0.0 0.0 0.749779199071 0.0 0.0 1.308996939
0.0 0.0 0.797864800912 0.0 0.0 1.308996939
0.0 0.0 0.84238850632 0.0 0.0 1.308996939
0.0 0.0 0.881569367079 0.0 0.0 1.308996939
0.0 0.0 0.917188331405 0.0 0.0 1.308996939
0.0 0.0 0.951026347515 0.0 0.0 1.308996939
0.0 0.0 0.981302467193 0.0 0.0 1.308996939
0.0 0.0 1.00979763865 0.0 0.0 1.308996939
0.0 0.0 1.03473091368 0.0 0.0 1.308996939
0.0 0.0 1.05788324049 0.0 0.0 1.308996939
0.0 0.0 1.07925461909 0.0 0.0 1.308996939
0.0 0.0 1.09884504947 0.0 0.0 1.308996939
0.0 0.0 1.11665453163 0.0 0.0 1.308996939
0.0 0.0 1.13268306558 0.0 0.0 1.308996939
0.0 0.0 1.14693065131 0.0 0.0 1.308996939
0.0 0.0 1.15939728882 0.0 0.0 1.308996939
0.0 0.0 1.17186392634 0.0 0.0 1.308996939
0.0 0.0 1.18254961564 0.0 0.0 1.308996939
0.0 0.0 1.19323530493 0.0 0.0 1.308996939
0.0 0.0 1.20214004602 0.0 0.0 1.308996939
0.0 0.0 1.2110447871 0.0 0.0 1.308996939
0.0 0.0 1.21816857996 0.0 0.0 1.308996939
0.0 0.0 1.22529237283 0.0 0.0 1.308996939
0.0 0.0 1.23241616569 0.0 0.0 1.308996939
0.0 0.0 1.23775901034 0.0 0.0 1.308996939
0.0 0.0 1.24310185499 0.0 0.0 1.308996939
0.0 0.0 1.24844469964 0.0 0.0 1.308996939
0.0 0.0 1.25200659607 0.0 0.0 1.308996939
0.0 0.0 1.25556849251 0.0 0.0 1.308996939
0.0 0.0 1.25913038894 0.0 0.0 1.308996939
0.0 0.0 1.26269228537 0.0 0.0 1.308996939
0.0 0.0 1.2662541818 0.0 0.0 1.308996939
0.0 0.0 1.26981607824 0.0 0.0 1.308996939
0.0 0.0 1.27159702645 0.0 0.0 1.308996939
0.0 0.0 1.27337797467 0.0 0.0 1.308996939
0.0 0.0 1.27515892289 0.0 0.0 1.308996939
0.0 0.0 1.2769398711 0.0 0.0 1.308996939
0.0 0.0 1.27872081932 0.0 0.0 1.308996939
0.0 0.0 1.28050176753 0.0 0.0 1.308996939
0.0 0.0 1.28228271575 0.0 0.0 1.308996939
0.0 0.0 1.28406366397 0.0 0.0 1.308996939
0.0 0.0 1.28584461218 0.0 0.0 1.308996939
0.0 0.0 1.2876255604 0.0 0.0 1.308996939
0.0 0.0 1.28940650862 0.0 0.0 1.308996939
0.0 0.0 1.29118745683 0.0 0.0 1.308996939
0.0 0.0 1.29296840505 0.0 0.0 1.308996939
0.0 0.0 1.29474935327 0.0 0.0 1.308996939
0.0 0.0 1.29653030148 0.0 0.0 1.308996939
0.0 0.0 1.2983112497 0.0 0.0 1.308996939
0.0 0.0 1.30009219791 0.0 0.0 1.308996939
0.0 0.0 1.30187314613 0.0 0.0 1.308996939
0.0 0.0 1.30365409435 0.0 0.0 1.308996939
0.0 0.0 1.30543504256 0.0 0.0 1.308996939
0.0 0.0 0.0 0.0 0.0 1.57079632679
0.0 0.0 0.0872664625997 0.0 0.0 1.57079632679
0.0 0.0 0.174532925199 0.0 0.0 1.57079632679
0.0 0.0 0.261799387799 0.0 0.0 1.57079632679
0.0 0.0 0.349065850399 0.0 0.0 1.57079632679
0.0 0.0 0.436332312999 0.0 0.0 1.57079632679
0.0 0.0 0.523598775598 0.0 0.0 1.57079632679
0.0 0.0 0.610865238198 0.0 0.0 1.57079632679
0.0 0.0 0.694569804365 0.0 0.0 1.57079632679
0.0 0.0 0.769369629451 0.0 0.0 1.57079632679
0.0 0.0 0.838826609887 0.0 0.0 1.57079632679
0.0 0.0 0.901159797458 0.0 0.0 1.57079632679
0.0 0.0 0.958150140381 0.0 0.0 1.57079632679
0.0 0.0 1.01157858687 0.0 0.0 1.57079632679
0.0 0.0 1.05966418871 0.0 0.0 1.57079632679
0.0 0.0 1.10418789412 0.0 0.0 1.57079632679
0.0 0.0 1.14336875488 0.0 0.0 1.57079632679
0.0 0.0 1.1789877192 0.0 0.0 1.57079632679
0.0 0.0 1.21282573531 0.0 0.0 1.57079632679
0.0 0.0 1.24310185499 0.0 0.0 1.57079632679
0.0 0.0 1.27159702645 0.0 0.0 1.57079632679
0.0 0.0 1.29653030148 0.0 0.0 1.57079632679
0.0 0.0 1.31968262829 0.0 0.0 1.57079632679
0.0 0.0 1.34105400689 0.0 0.0 1.57079632679
0.0 0.0 1.36064443727 0.0 0.0 1.57079632679
0.0 0.0 1.37845391943 0.0 0.0 1.57079632679
0.0 0.0 1.39448245338 0.0 0.0 1.57079632679
0.0 0.0 1.40873003911 0.0 0.0 1.57079632679
0.0 0.0 1.42119667662 0.0 0.0 1.57079632679
0.0 0.0 1.43366331414 0.0 0.0 1.57079632679
0.0 0.0 1.44434900344 0.0 0.0 1.57079632679
0.0 0.0 1.45503469273 0.0 0.0 1.57079632679
0.0 0.0 1.46393943382 0.0 0.0 1.57079632679
0.0 0.0 1.4728441749 0.0 0.0 1.57079632679
0.0 0.0 1.47996796776 0.0 0.0 1.57079632679
0.0 0.0 1.48709176063 0.0 0.0 1.57079632679
0.0 0.0 1.49421555349 0.0 0.0 1.57079632679
0.0 0.0 1.49955839814 0.0 0.0 1.57079632679
0.0 0.0 1.50490124279 0.0 0.0 1.57079632679
0.0 0.0 1.51024408744 0.0 0.0 1.57079632679
0.0 0.0 1.51380598387 0.0 0.0 1.57079632679
0.0 0.0 1.51736788031 0.0 0.0 1.57079632679
0.0 0.0 1.52092977674 0.0 0.0 1.57079632679
0.0 0.0 1.52449167317 0.0 0.0 1.57079632679
0.0 0.0 1.5280535696 0.0 0.0 1.57079632679
0.0 0.0 1.53161546604 0.0 0.0 1.57079632679
0.0 0.0 1.53339641425 0.0 0.0 1.57079632679
0.0 0.0 1.53517736247 0.0 0.0 1.57079632679
0.0 0.0 1.53695831068 0.0 0.0 1.57079632679
0.0 0.0 1.5387392589 0.0 0.0 1.57079632679
0.0 0.0 1.54052020712 0.0 0.0 1.57079632679
0.0 0.0 1.54230115533 0.0 0.0 1.57079632679
0.0 0.0 1.54408210355 0.0 0.0 1.57079632679
0.0 0.0 1.54586305177 0.0 0.0 1.57079632679
0.0 0.0 1.54764399998 0.0 0.0 1.57079632679
0.0 0.0 1.5494249482 0.0 0.0 1.57079632679
0.0 0.0 1.55120589642 0.0 0.0 1.57079632679
0.0 0.0 1.55298684463 0.0 0.0 1.57079632679
0.0 0.0 1.55476779285 0.0 0.0 1.57079632679
0.0 0.0 1.55654874106 0.0 0.0 1.57079632679
0.0 0.0 1.55832968928 0.0 0.0 1.57079632679
0.0 0.0 1.5601106375 0.0 0.0 1.57079632679
0.0 0.0 1.56189158571 0.0 0.0 1.57079632679
0.0 0.0 1.56367253393 0.0 0.0 1.57079632679
0.0 0.0 1.56545348215 0.0 0.0 1.57079632679
0.0 0.0 1.56723443036 0.0 0.0 1.57079632679
0.0 0.0 0.0 0.0 0.0 1.83259571459
0.0 0.0 0.0872664625997 0.0 0.0 1.83259571459
0.0 0.0 0.174532925199 0.0 0.0 1.83259571459
0.0 0.0 0.261799387799 0.0 0.0 1.83259571459
0.0 0.0 0.349065850399 0.0 0.0 1.83259571459
0.0 0.0 0.436332312999 0.0 0.0 1.83259571459
0.0 0.0 0.523598775598 0.0 0.0 1.83259571459
0.0 0.0 0.610865238198 0.0 0.0 1.83259571459
0.0 0.0 0.698131700798 0.0 0.0 1.83259571459
0.0 0.0 0.785398163397 0.0 0.0 1.83259571459
0.0 0.0 0.872664625997 0.0 0.0 1.83259571459
0.0 0.0 0.956369192164 0.0 0.0 1.83259571459
0.0 0.0 1.03116901725 0.0 0.0 1.83259571459
0.0 0.0 1.10062599769 0.0 0.0 1.83259571459
0.0 0.0 1.16295918526 0.0 0.0 1.83259571459
0.0 0.0 1.21994952818 0.0 0.0 1.83259571459
0.0 0.0 1.27337797467 0.0 0.0 1.83259571459
0.0 0.0 1.32146357651 0.0 0.0 1.83259571459
0.0 0.0 1.36598728192 0.0 0.0 1.83259571459
0.0 0.0 1.40516814268 0.0 0.0 1.83259571459
0.0 0.0 1.440787107 0.0 0.0 1.83259571459
0.0 0.0 1.47462512311 0.0 0.0 1.83259571459
0.0 0.0 1.50490124279 0.0 0.0 1.83259571459
0.0 0.0 1.53339641425 0.0 0.0 1.83259571459
0.0 0.0 1.55832968928 0.0 0.0 1.83259571459
0.0 0.0 1.58148201609 0.0 0.0 1.83259571459
0.0 0.0 1.60285339469 0.0 0.0 1.83259571459
0.0 0.0 1.62244382507 0.0 0.0 1.83259571459
0.0 0.0 1.64025330723 0.0 0.0 1.83259571459
0.0 0.0 1.65628184118 0.0 0.0 1.83259571459
0.0 0.0 1.67052942691 0.0 0.0 1.83259571459
0.0 0.0 1.68299606442 0.0 0.0 1.83259571459
0.0 0.0 1.69546270194 0.0 0.0 1.83259571459
0.0 0.0 1.70614839124 0.0 0.0 1.83259571459
0.0 0.0 1.71683408053 0.0 0.0 1.83259571459
0.0 0.0 1.72573882161 0.0 0.0 1.83259571459
0.0 0.0 1.7346435627 0.0 0.0 1.83259571459
0.0 0.0 1.74176735556 0.0 0.0 1.83259571459
0.0 0.0 1.74889114843 0.0 0.0 1.83259571459
0.0 0.0 1.75601494129 0.0 0.0 1.83259571459
0.0 0.0 1.76135778594 0.0 0.0 1.83259571459
0.0 0.0 1.76670063059 0.0 0.0 1.83259571459
0.0 0.0 1.77204347524 0.0 0.0 1.83259571459
0.0 0.0 1.77560537167 0.0 0.0 1.83259571459
0.0 0.0 1.7791672681 0.0 0.0 1.83259571459
0.0 0.0 1.78272916454 0.0 0.0 1.83259571459
0.0 0.0 1.78629106097 0.0 0.0 1.83259571459
0.0 0.0 1.7898529574 0.0 0.0 1.83259571459
0.0 0.0 1.79341485383 0.0 0.0 1.83259571459
0.0 0.0 1.79519580205 0.0 0.0 1.83259571459
0.0 0.0 1.79697675027 0.0 0.0 1.83259571459
0.0 0.0 1.79875769848 0.0 0.0 1.83259571459
0.0 0.0 1.8005386467 0.0 0.0 1.83259571459
0.0 0.0 1.80231959492 0.0 0.0 1.83259571459
0.0 0.0 1.80410054313 0.0 0.0 1.83259571459
0.0 0.0 1.80588149135 0.0 0.0 1.83259571459
0.0 0.0 1.80766243957 0.0 0.0 1.83259571459
0.0 0.0 1.80944338778 0.0 0.0 1.83259571459
0.0 0.0 1.811224336 0.0 0.0 1.83259571459
0.0 0.0 1.81300528421 0.0 0.0 1.83259571459
0.0 0.0 1.81478623243 0.0 0.0 1.83259571459
0.0 0.0 1.81656718065 0.0 0.0 1.83259571459
0.0 0.0 1.81834812886 0.0 0.0 1.83259571459
0.0 0.0 1.82012907708 0.0 0.0 1.83259571459
0.0 0.0 1.8219100253 0.0 0.0 1.83259571459
0.0 0.0 1.82369097351 0.0 0.0 1.83259571459
0.0 0.0 1.82547192173 0.0 0.0 1.83259571459
0.0 0.0 1.82725286995 0.0 0.0 1.83259571459
0.0 0.0 1.82903381816 0.0 0.0 1.83259571459
0.0 0.0 0.0 0.0 0.0 2.09439510239
0.0 0.0 0.0872664625997 0.0 0.0 2.09439510239
0.0 0.0 0.174532925199 0.0 0.0 2.09439510239
0.0 0.0 0.261799387799 0.0 0.0 2.09439510239
0.0 0.0 0.349065850399 0.0 0.0 2.09439510239
0.0 0.0 0.436332312999 0.0 0.0 2.09439510239
0.0 0.0 0.523598775598 0.0 0.0 2.09439510239
0.0 0.0 0.610865238198 0.0 0.0 2.09439510239
0.0 0.0 0.698131700798 0.0 0.0 2.09439510239
0.0 0.0 0.785398163397 0.0 0.0 2.09439510239
0.0 0.0 0.872664625997 0.0 0.0 2.09439510239
0.0 0.0 0.959931088597 0.0 0.0 2.09439510239
0.0 0.0 1.0471975512 0.0 0.0 2.09439510239
0.0 0.0 1.1344640138 0.0 0.0 2.09439510239
0.0 0.0 1.21816857996 0.0 0.0 2.09439510239
0.0 0.0 1.29296840505 0.0 0.0 2.09439510239
0.0 0.0 1.36242538549 0.0 0.0 2.09439510239
0.0 0.0 1.42475857306 0.0 0.0 2.09439510239
0.0 0.0 1.48174891598 0.0 0.0 2.09439510239
0.0 0.0 1.53517736247 0.0 0.0 2.09439510239
0.0 0.0 1.58326296431 0.0 0.0 2.09439510239
0.0 0.0 1.62778666972 0.0 0.0 2.09439510239
0.0 0.0 1.66696753048 0.0 0.0 2.09439510239
0.0 0.0 1.7025864948 0.0 0.0 2.09439510239
0.0 0.0 1.73642451091 0.0 0.0 2.09439510239
0.0 0.0 1.76670063059 0.0 0.0 2.09439510239
0.0 0.0 1.79519580205 0.0 0.0 2.09439510239
0.0 0.0 1.82012907708 0.0 0.0 2.09439510239
0.0 0.0 1.84328140389 0.0 0.0 2.09439510239
0.0 0.0 1.86465278249 0.0 0.0 2.09439510239
0.0 0.0 1.88424321287 0.0 0.0 2.09439510239
0.0 0.0 1.90205269503 0.0 0.0 2.09439510239
0.0 0.0 1.91808122898 0.0 0.0 2.09439510239
0.0 0.0 1.93232881471 0.0 0.0 2.09439510239
0.0 0.0 1.94479545222 0.0 0.0 2.09439510239
0.0 0.0 1.95726208974 0.0 0.0 2.09439510239
0.0 0.0 1.96794777903 0.0 0.0 2.09439510239
0.0 0.0 1.97863346833 0.0 0.0 2.09439510239
0.0 0.0 1.98753820941 0.0 0.0 2.09439510239
0.0 0.0 1.9964429505 0.0 0.0 2.09439510239
0.0 0.0 2.00356674336 0.0 0.0 2.09439510239
0.0 0.0 2.01069053623 0.0 0.0 2.09439510239
0.0 0.0 2.01781432909 0.0 0.0 2.09439510239
0.0 0.0 2.02315717374 0.0 0.0 2.09439510239
0.0 0.0 2.02850001839 0.0 0.0 2.09439510239
0.0 0.0 2.03384286304 0.0 0.0 2.09439510239
0.0 0.0 2.03740475947 0.0 0.0 2.09439510239
0.0 0.0 2.0409666559 0.0 0.0 2.09439510239
0.0 0.0 2.04452855234 0.0 0.0 2.09439510239
0.0 0.0 2.04809044877 0.0 0.0 2.09439510239
0.0 0.0 2.0516523452 0.0 0.0 2.09439510239
0.0 0.0 2.05521424163 0.0 0.0 2.09439510239
0.0 0.0 2.05699518985 0.0 0.0 2.09439510239
0.0 0.0 2.05877613807 0.0 0.0 2.09439510239
0.0 0.0 2.06055708628 0.0 0.0 2.09439510239
0.0 0.0 2.0623380345 0.0 0.0 2.09439510239
0.0 0.0 2.06411898272 0.0 0.0 2.09439510239
0.0 0.0 2.06589993093 0.0 0.0 2.09439510239
