X Y Theta DesX DesY DesTheta 
0.0 0.0 0.0 0.129153686863 0.372123365032 2.47265227401
0.00222211938974 0.000118837486219 0.106856892979 0.129153686863 0.372123365032 2.47265227401
0.00435653358316 0.000449301184902 0.200356674336 0.129153686863 0.372123365032 2.47265227401
0.0064535642442 0.000966401380077 0.283170766395 0.129153686863 0.372123365032 2.47265227401
0.00850428474204 0.00164424770851 0.355299169156 0.129153686863 0.372123365032 2.47265227401
0.0105647095707 0.00248483467945 0.419413304944 0.129153686863 0.372123365032 2.47265227401
0.0125119126171 0.00341935621556 0.475513173758 0.129153686863 0.372123365032 2.47265227401
0.014464316031 0.00448709112634 0.525379723815 0.129153686863 0.372123365032 2.47265227401
0.0163087946911 0.00561084762923 0.569012955114 0.129153686863 0.372123365032 2.47265227401
0.018105707942 0.00680919356162 0.607303341765 0.129153686863 0.372123365032 2.47265227401
0.0198576825199 0.00807233064191 0.642031831984 0.129153686863 0.372123365032 2.47265227401
0.0216195023791 0.00943171569199 0.672307951661 0.129153686863 0.372123365032 2.47265227401
0.0232393786854 0.0107593043321 0.700803123122 0.129153686863 0.372123365032 2.47265227401
0.0248232157328 0.0121296878741 0.725736398151 0.129153686863 0.372123365032 2.47265227401
0.0264227477808 0.0135810415293 0.747998250855 0.129153686863 0.372123365032 2.47265227401
0.0279440208233 0.0150205619963 0.767588681234 0.129153686863 0.372123365032 2.47265227401
0.0294381104869 0.0164882768603 0.785398163397 0.129153686863 0.372123365032 2.47265227401
0.030907155217 0.0179810589697 0.801426697344 0.129153686863 0.372123365032 2.47265227401
0.0323534346647 0.0194959076763 0.815674283075 0.129153686863 0.372123365032 2.47265227401
0.0337793516957 0.0210299387926 0.828140920589 0.129153686863 0.372123365032 2.47265227401
0.0352307053509 0.0226294708407 0.839717083995 0.129153686863 0.372123365032 2.47265227401
0.0366207270147 0.0241961011797 0.850402773293 0.129153686863 0.372123365032 2.47265227401
0.0380375676371 0.0258262830272 0.860197988483 0.129153686863 0.372123365032 2.47265227401
0.0393966335752 0.0274198421321 0.869102729565 0.129153686863 0.372123365032 2.47265227401
0.0407842183486 0.0290749973217 0.877116996538 0.129153686863 0.372123365032 2.47265227401
0.0421175683865 0.030690134629 0.884240789403 0.129153686863 0.372123365032 2.47265227401
0.0434393787855 0.0323147293828 0.891364582269 0.129153686863 0.372123365032 2.47265227401
0.0447912764356 0.0339991589447 0.897597901026 0.129153686863 0.372123365032 2.47265227401
0.0461326483038 0.0356919825374 0.903831219783 0.129153686863 0.372123365032 2.47265227401
0.0474238495184 0.0373410096046 0.909174064432 0.129153686863 0.372123365032 2.47265227401
0.0487062218502 0.03899691179 0.914516909081 0.129153686863 0.372123365032 2.47265227401
0.0499797286927 0.0406596418243 0.91985975373 0.129153686863 0.372123365032 2.47265227401
0.0512443336925 0.0423291522434 0.925202598379 0.129153686863 0.372123365032 2.47265227401
0.0525400098657 0.0440572012761 0.929654968919 0.129153686863 0.372123365032 2.47265227401
0.0538279793072 0.0457910019922 0.93410733946 0.129153686863 0.372123365032 2.47265227401
0.0551082164849 0.0475305200214 0.938559710001 0.129153686863 0.372123365032 2.47265227401
0.05638069602 0.0492757208803 0.943012080542 0.129153686863 0.372123365032 2.47265227401
0.0576078243446 0.050972967745 0.946573976974 0.129153686863 0.372123365032 2.47265227401
0.0588288994802 0.052674574738 0.950135873407 0.129153686863 0.372123365032 2.47265227401
0.0600439059347 0.0543805202706 0.95369776984 0.129153686863 0.372123365032 2.47265227401
0.0612528282933 0.0560907826995 0.957259666272 0.129153686863 0.372123365032 2.47265227401
0.0624556512183 0.0578053403264 0.960821562705 0.129153686863 0.372123365032 2.47265227401
0.0636523594494 0.0595241713986 0.964383459138 0.129153686863 0.372123365032 2.47265227401
0.0648429378037 0.0612472541091 0.96794535557 0.129153686863 0.372123365032 2.47265227401
0.0660273711764 0.0629745665969 0.971507252003 0.129153686863 0.372123365032 2.47265227401
0.0672056445404 0.0647060869475 0.975069148436 0.129153686863 0.372123365032 2.47265227401
